FLAG_TSUNAMI	YEAR	MONTH	DAY	EQ_PRIMARY	LATITUDE	LONGITUDE
	1227	7		5.5	38.5	106.3
	1310			5.5	35.6	46
	1351	5	14	5.5	37.3	113
	1478	8	17	5.5	27.5	101.6
	1488	9	16	5.5	31.7	103.9
	1494	3	24	5.5	25.5	103.8
	1514	9	14	5.5	25.1	99.1
	1517	7	12	5.5	24.1	102.6
	1520	3	26	5.5	25.3	100.3
	1539	8	8	5.5	23.6	102.8
	1560	4		5.5	24.9	103.2
	1560			5.5	24.2	102.7
	1586	4	2	5.5	25.3	100.3
	1590	7	7	5.5	35.4	103.9
	1611	9	9	5.5	21.5	111.3
	1621	3		5.5	39.5	116.7
Tsu	1634	3		5.5	30.7	115.1
	1634	12		5.5	35.1	107.6
	1664			5.5	38.7	112.7
	1677	9		5.5	33.4	104.8
Tsu	1694	4		5.5	25	121.5
	1704	9	18	5.5	38	116.5
Tsu	1710	4	16	5.5	27.8	111.3
	1720	10	31	5.5	20.3	120.3
	1725	8	2	5.5	30.1	101.9
	1738	5	19	5.5	33.2	104.2
	1748	3	6	5.5	30.1	101.9
	1748	5	2	5.5	32.9	103.6
	1748	11	21	5.5	36.4	106.1
	1770	9	26	5.5	24.6	99.9
	1776	12		5.5	23.5	120.6
	1791	4	8	5.5	24.5	117.7
	1822	6	18	5.5	33	104.6
	1829	11	18	5.5	33.2	117.9
	1834			5.5	33	97
	1854	12	24	5.5	29.1	107.1
	1855	12	11	5.5	39.1	121.6
Tsu	1856	2	15	5.5	37.5	-122.3
	1856	6	10	5.5	29.7	108.8
	1862	12	23	5.5	35.5	111.5
	1863	4		5.5	26	100.1
	1863	9	25	5.5	43.8	87.6
	1868	10	30	5.5	32.4	117.8
	1878	8	7	5.5	27.7	100.8
	1881	2	18	5.5	24.5	120.7
	1881	9	25	5.5	25	121.5
	1883	6	23	5.5	37.9	112.5
Tsu	1884	8	10	5.5	40.6	-73.75
	1890			5.5	36.9	112.9
	1893	6	1	5.5	36.6	101.8
	1898	9	22	5.5	39.1	113
	1902	8		5.5	26.3	99.9
	1906	1	7	5.5	26.6	104.1
	1911	1	26	5.5	39.8	114.5
	1911	5	14	5.5	23	115.3
Tsu	1918	8	14	5.5	26.9	103
	1926	11	22	5.5	25.6	100.3
	1927	11	24	5.5	25.2	102.5
Tsu	1930	1	3	5.5	32.2	119.4
	1936	8	17	5.5	26.6	103
	1939	9	19	5.5	24.4	102.5
	1940	6	19	5.5	24.4	102.5
	1947	3	26	5.5	25	102
	1947	6	7	5.5	26.7	102.9
	1962	4	23	5.5	23.6	106.1
	1962	12	17	5.5	38.12	106.27
	1965	1	12	5.5	35	111.63
	1967	1	24	5.5	30.2	104.1
	1969	9	14	5.5	39.7	74.8
	1970	9	7	5.5	44	16
	1976	9	11	5.5	46.28	13.157
	1982	6	15	5.5	31.907	99.931
	1990	2	28	5.5	34.14	-117.7
	1994	12	26	5.5	40.741	-124.31
	1962	9	4	5.5	39.9	43.9
Tsu	1966	7	12	5.5	44.75	37
	1985	4	30	5.5	39.266	22.81
	2003	1	23	5.5	-8.807	118.524
	2010	11	3	5.5	43.76	20.673
Tsu	1907	9	24	5.5	59.5	-135.5
Tsu	1923	7	18	5.5	9.3	125
	1973	3	9	5.5	-34.13	150.27
Tsu	1977	8	28	5.5	-1.081	146.23
	1990	3	26	5.5	9.253	125.606
Tsu	1855	2	11	5.5	-39.2	177.6
Tsu	1897	3	15	5.5	-6.8	120.8
	1925	12	14	5.5	34.6	58.1
	1925	12	18	5.5	28.5	51.2
	1930	8	24	5.5	30	100
	1930	12	22	5.5	23.2	120.6
	1936	11	11	5.5	39.5	74.2
	1949	11	13	5.5	30.3	102.5
	1951	8	6	5.5	13	-87.5
Tsu	1953	2	15	5.5	-12	-77.5
	1962	9	14	5.5	39.6	23.3
	1962	11	6	5.5	28.1	55.6
	1963	5	9	5.5	12.2	-86.9
	1965	1	1	5.5	35.7	4.4
Tsu	1967	4	11	5.5	-3.7	119.3
	1969	4	3	5.5	40.7	19.8
Tsu	1971	9	6	5.5	46.7	141.4
	1973	11	11	5.5	30.57	52.89
	1974	4	22	5.5	31.6	119.2
	1976	4	29	5.5	40.89	42.85
	1982	2	10	5.5	-6.863	106.936
Tsu	1984	6	13	5.5	31.448	140.036
	1986	10	11	5.5	37.931	28.574
	1988	1	3	5.5	38.111	106.336
	1991	3	25	5.5	39.887	113.923
	1991	6	15	5.5	15.119	120.355
	1992	8	28	5.5	29.087	66.74
	1993	8	1	5.5	15.385	31.69
Tsu	2000	4	5	5.5	34.22	25.69
	2001	5	23	5.5	27.689	101.003
	2001	6	25	5.5	37.238	36.206
	2002	2	22	5.5	32.319	-115.322
	2002	5	18	5.5	-2.907	33.733
	2002	9	5	5.5	39.77	72.007
	2002	12	14	5.5	39.736	97.443
	2002	12	25	5.5	35.704	69.868
	2003	3	25	5.5	27.264	89.331
	2003	7	25	5.5	38.432	141.003
	2003	8	18	5.5	29.573	95.605
	2004	4	16	5.5	-8.669	114.65
	2004	11	8	5.5	37.396	138.862
	2006	3	7	5.5	23.777	70.899
	2006	4	6	5.5	23.322	70.477
	2006	4	11	5.5	37.64	20.92
	2006	5	12	5.5	-5.575	105.395
	2006	9	29	5.5	10.814	-61.758
	2007	6	18	5.5	34.437	50.833
	2008	6	6	5.5	35.883	-0.658
	2008	7	1	5.5	-10.368	-75.512
	2008	8	25	5.5	-39.715	176.851
	2009	2	20	5.5	40.657	78.692
	2009	4	7	5.5	42.275	13.464
	2010	1	15	5.5	10.454	-63.475
	2011	3	3	5.5	9.457	125.935
	2011	3	10	5.5	24.719	97.969
	2012	6	24	5.5	27.767	100.781
	2013	4	24	5.5	34.526	70.22
	2015	8	7	5.5	-2.102	28.93
	2016	1	16	5.5	-3.863	127.229
	2016	5	11	5.5	32.038	94.987
	2017	1	11	5.5	-20.16	46.647
	1970	2	14	5.4	-9.9	-75.6
	1928	8	21	5.4	37.3	57.9
	1932	5	20	5.4	36.6	53.4
	1954	2	28	5.4	-34.9	138.7
	1979	7	9	5.4	31.452	119.241
	1989	12	27	5.4	-32.967	151.619
	1959	8	10	5.4	35.6	110.9
	1964	2	13	5.4	26.1	101
	1966	9	19	5.4	24	97.7
	1981	10	18	5.4	8.117	-72.527
	1990	5	5	5.4	40.775	15.766
	2011	8	23	5.4	37.063	-104.701
	1967	12	18	5.4	36.467	111.217
	2008	7	29	5.4	33.953	-117.761
	1989	3	10	5.4	-4.346	152.797
	1999	6	4	5.4	40.802	47.448
	2015	2	26	5.4	34.658	73.302
Tsu	1932	2	3	5.4	20	-75.8
	1963	2	21	5.4	32.6	21
	1968	9	4	5.4	33.9	58.2
Tsu	1969	8	2	5.4	-6.6	146.9
	1970	3	23	5.4	21.7	73
Tsu	1972	12	29	5.4	-30.6	-71
	1974	12	2	5.4	28	55.8
	1977	5	26	5.4	38.934	44.38
	1979	5	21	5.4	-8.299	115.934
	1980	7	22	5.4	37.19	50.201
Tsu	1982	2	24	5.4	4.374	97.755
Tsu	1984	2	11	5.4	38.396	22.094
	1986	10	10	5.4	13.827	-89.118
Tsu	1988	6	24	5.4	18.606	121.013
	1991	11	4	5.4	30.666	50.218
	1992	6	29	5.4	36.705	-116.293
	1993	6	22	5.4	30.149	50.814
	1994	3	2	5.4	19.803	-72.799
	1995	4	1	5.4	37.925	139.186
	1998	10	5	5.4	33.199	47.225
	1998	11	13	5.4	27.791	53.608
	2000	5	17	5.4	24.223	121.058
	2000	7	6	5.4	11.884	-85.988
	2000	7	12	5.4	-6.675	106.845
	2002	2	17	5.4	28.093	51.755
	2002	4	24	5.4	34.642	47.4
	2002	11	1	5.4	35.517	74.654
	2003	2	25	5.4	39.483	77.393
	2003	7	26	5.4	38.019	28.927
	2003	8	13	5.4	9.355	-79.941
	2003	8	16	5.4	43.77	119.643
	2004	2	14	5.4	34.774	73.216
	2004	3	24	5.4	45.382	118.256
	2004	4	9	5.4	-1.549	100.54
	2004	5	4	5.4	37.506	96.758
	2004	7	18	5.4	-38	176.51
	2004	8	10	5.4	27.266	103.873
	2004	12	9	5.4	24.757	92.539
	2004	12	20	5.4	37.042	28.206
	2005	1	10	5.4	37.103	54.574
	2005	10	31	5.4	-5.852	-78.704
	2008	9	9	5.4	-3.935	103.058
	2008	12	7	5.4	26.99	55.8
	2009	2	20	5.4	34.204	73.899
	2009	4	16	5.4	34.185	70.076
	2009	6	13	5.4	44.724	78.864
	2009	10	9	5.4	-0.962	-77.817
	2009	11	27	5.4	10.434	-69.715
	2010	7	30	5.4	35.217	59.308
	2011	4	4	5.4	29.698	80.754
	2012	5	3	5.4	32.747	47.726
	2012	5	11	5.4	26.175	92.889
	2013	3	3	5.4	25.98	99.812
	2013	4	10	5.4	15.52	-87.159
	2014	4	4	5.4	28.155	103.641
	2016	7	1	5.4	38.883	70.626
	2016	8	15	5.4	-15.613	-71.671
	2016	10	1	5.4	34.905	73.682
	2016	11	27	5.4	27.806	86.532
	2016	12	19	5.4	0.816	-79.74
	2017	5	10	5.4	37.659	75.253
	1923	12	14	5.3	1	-77.5
	1924	5	13	5.3	39.7	42.8
	1947	8	6	5.3	37	8
	1931	1	4	5.3	38	23
	1962	2	18	5.3	36	9
	1962	4	25	5.3	45	5.6
	1967	8	13	5.3	43.2	-0.5
	1972	9	7	5.3	46	-1.1
	1978	9	3	5.3	48.29	9.01
	1981	11	14	5.3	23.686	32.604
	1984	4	29	5.3	43.26	12.558
	1989	10	18	5.3	39.893	113.884
	978	6	17	5.3	27.7	52.3
	1688			5.3	43.7	44.7
	1814	2	4	5.3	35.8	114.4
	1827	3	23	5.3	34.9	111.1
	1884	1		5.3	23.5	120.4
	1906	5		5.3	24.6	98.6
Tsu	1926	8	17	5.3	38.567	14.833
Tsu	1956	3	2	5.3	-38.9	175.7
	1968	4	29	5.3	39.2	44.3
Tsu	1970	9	30	5.3	20.6	122
	1983	11	6	5.3	35.206	115.213
	1988	11	21	5.3	37.938	-26.142
	1989	1	22	5.3	38.465	68.694
Tsu	1990	12	13	5.3	37.3	15.438
	2003	9	14	5.3	44.329	11.45
	1507	11	4	5.3	24.6	102.5
	1954	6	17	5.3	31.6	116.6
	1960	2	2	5.3	33.8	104.5
	1986	1	11	5.3	-9.505	-77.512
	243			5.3	45.3	11
	894			5.3	45.3	11
	1088	4	22	5.3	41.4	43.2
	1939	1	2	5.3	36.3	30.7
	1963	9	2	5.3	33.9	74.8
	1966	4	20	5.3	37.25	114.78
	1968	6	23	5.3	29.8	51.2
	1968	11	3	5.3	42.1	19.3
	1971	2	14	5.3	36.6	55.6
	1971	8	9	5.3	36.3	52.7
	1972	7	2	5.3	30.1	50.8
Tsu	1979	4	9	5.3	41.956	19.023
	1980	5	18	5.3	14.716	-91.317
	1983	8	8	5.3	35.5	139.07
	1984	10	18	5.3	40.545	42.403
	1985	2	2	5.3	28.399	52.997
	1986	4	26	5.3	32.128	76.374
	1990	6	21	5.3	36.636	49.799
	1992	10	12	5.3	29.778	31.144
	1994	12	31	5.3	20.524	109.33
	1998	9	30	5.3	41.925	20.39
	1999	11	1	5.3	39.899	113.983
	1999	11	26	5.3	36.92	54.9
	2000	2	2	5.3	35.288	58.218
	2002	1	9	5.3	38.673	69.902
	2002	8	8	5.3	30.916	99.927
	2002	9	25	5.3	16.87	-100.113
	2003	2	13	5.3	43.897	85.923
Tsu	2004	2	11	5.3	31.675	35.551
	2005	1	20	5.3	-41.223	175.21
	2005	7	18	5.3	-9.948	124.48
	2005	7	30	5.3	39.437	33.089
	2005	10	1	5.3	-16.635	-70.794
	2005	12	14	5.3	30.476	79.255
	2006	2	14	5.3	27.382	88.388
	2008	3	29	5.3	-12.178	-77.164
	2008	4	18	5.3	38.452	-87.886
	2009	5	24	5.3	41.303	22.714
	2009	10	29	5.3	27.262	91.417
	2011	6	8	5.3	43.015	88.247
	2011	6	20	5.3	25.075	98.721
	2011	6	26	5.3	32.447	95.948
	2011	12	1	5.3	38.31	76.888
	2011	12	3	5.3	-41.364	174.315
	2012	1	19	5.3	36.288	58.835
	2012	6	14	5.3	37.294	42.325
	2013	2	22	5.3	-15.748	-71.425
	2013	6	18	5.3	54.263	86.173
	2013	10	22	5.3	5.067	96.031
	2014	1	2	5.3	27.15	54.448
	2014	2	2	5.3	26.579	57.717
	2014	8	5	5.3	-26.986	26.741
	2015	11	7	5.3	8.477	-71.365
	2016	9	11	5.3	42.012	21.481
	1875	7	25	5.2	44.5	33.4
	851			5.2	40	44.6
	1937	2	10	5.2	36.4	7.5
	1979	11	6	5.2	39.536	20.398
	1984	5	11	5.2	41.831	13.961
	1992	4	13	5.2	51.153	5.798
Tsu	1646	4	5	5.2	43.55	10.317
Tsu	1930	8	31	5.2	34.03	-118.643
	1966	3	6	5.2	37.47	115.03
	1966	10	2	5.2	43.83	125.12
	1983	2	26	5.2	38.841	70.727
	2002	4	20	5.2	44.513	-73.699
Tsu	1928	4	25	5.2	38	23
	1977	1	26	5.2	-8.22	115.19
	1980	7	11	5.2	40.113	70.596
	1983	10	30	5.2	35.464	133.899
	2003	2	22	5.2	34.31	-116.848
	2010	6	23	5.2	45.88	-75.48
Tsu	1727	7	4	5.2	37.5	13
	1795	5	20	5.2	9.3	-13.4
Tsu	1980	5	18	5.2	46.214	-122.194
	1991	8	17	5.2	10.045	-69.948
	1987	5	23	5.2	8.047	125.41
	858	1		5.2	40	44.6
Tsu	1840	11	11	5.2	39.8	-75.2
	1963	7	29	5.2	28.2	55.7
	1964	1	8	5.2	-3.7	119.4
	1966	9	4	5.2	4.6	-73.9
	1971	6	16	5.2	-7.2	109.1
	1971	7	15	5.2	44.8	10.3
	1973	2	24	5.2	28.58	52.62
	1974	2	1	5.2	38.6	27
	1975	1	9	5.2	42.89	46.99
	1976	12	8	5.2	-27.953	26.653
	1980	12	22	5.2	34.503	50.59
	1981	6	22	5.2	-13.166	-74.522
	1984	8	27	5.2	1.761	99.075
	1986	5	15	5.2	29.627	69.363
	1989	5	4	5.2	11.038	-68.27
	1998	4	3	5.2	43.164	12.701
	1999	8	31	5.2	40.711	29.949
	2002	9	2	5.2	35.701	48.838
	2002	12	24	5.2	34.594	47.454
	2003	1	11	5.2	29.59	51.474
	2003	6	9	5.2	39.893	22.309
	2003	7	3	5.2	35.476	60.784
	2003	10	15	5.2	35.457	139.871
	2004	1	14	5.2	27.695	52.397
	2004	3	1	5.2	37.136	22.116
	2004	5	1	5.2	24.081	121.611
	2004	7	12	5.2	46.296	13.641
	2004	7	18	5.2	33.426	69.524
	2004	9	7	5.2	34.682	103.781
	2004	11	4	5.2	35.945	23.115
	2005	7	10	5.2	42.389	19.812
	2005	11	26	5.2	29.695	115.689
	2006	11	24	5.2	-3.728	119.233
	2007	7	21	5.2	38.936	70.485
	2008	8	11	5.2	10.514	-64.171
	2009	4	9	5.2	27.143	70.749
	2009	8	30	5.2	25.28	95.101
	2009	12	31	5.2	27.319	91.51
	2010	4	20	5.2	-30.794	121.406
	2010	5	14	5.2	35.9	4.12
	2010	6	22	5.2	29.872	80.428
	2010	10	10	5.2	33.869	72.887
	2012	2	27	5.2	31.428	56.778
	2014	9	20	5.2	6.881	125.251
	2015	2	22	5.2	44.107	85.641
	1922	8	25	5.1	36.3	1.3
	1973	11	23	5.1	38.46	-28.31
	1983	9	10	5.1	43.246	20.859
	1991	7	24	5.1	36.52	44.066
	1640	2	27	5.1	38.2	46.3
Tsu	1905	10	4	5.1	44.5	37.5
Tsu	1916	7	3	5.1	38.817	15.233
	1966	1	31	5.1	27.9	99.7
	1977	11	3	5.1	42.11	23.97
	1980	7	27	5.1	38.174	-83.907
	1984	5	13	5.1	42.967	17.734
	1991	4	18	5.1	37.457	68.273
	1991	6	28	5.1	34.262	-118.002
	1973	2	21	5.1	-39.58	176.57
	1984	10	18	5.1	42.375	-105.72
	2010	9	6	5.1	-40.433	176.818
	2014	3	29	5.1	33.932	-117.917
	1982	9	29	5.1	14.487	-89.121
	1987	10	2	5.1	-8.143	-77.954
	1277	7	20	5.1	45.3	11
	1963	6	30	5.1	33.2	49.2
	1965	2	10	5.1	37.6	47.1
	1968	1	25	5.1	37.8	13.2
	1968	9	24	5.1	39.2	40.1
	1969	4	30	5.1	39.2	28.6
Tsu	1970	9	28	5.1	-44.64	173.62
Tsu	1970	12	4	5.1	43.84	39.34
	1971	4	6	5.1	29.8	51.9
	1976	3	13	5.1	14.767	-91.061
Tsu	1987	3	24	5.1	37.447	137.865
	1989	5	3	5.1	29.964	51.655
	1989	6	12	5.1	21.861	89.763
	1990	7	18	5.1	36.99	29.595
	1993	1	27	5.1	32.104	60.088
	1993	3	26	5.1	30.692	50.886
	1993	10	20	5.1	28.723	82.28
	1999	3	11	5.1	41.131	114.658
	2000	1	11	5.1	40.498	122.994
	2000	10	30	5.1	37.542	69.582
	2003	11	13	5.1	34.712	103.834
	2004	2	16	5.1	-0.466	100.655
	2004	7	1	5.1	39.766	43.979
	2004	11	24	5.1	45.626	10.559
	2005	2	15	5.1	24.55	92.524
	2005	8	9	5.1	28.85	52.56
	2006	6	3	5.1	26.759	55.843
	2007	1	21	5.1	39.592	42.863
	2007	11	6	5.1	21.181	70.724
	2007	11	7	5.1	9.721	124.647
	2007	11	7	5.1	22.15	92.388
	2008	2	9	5.1	32.456	-115.315
	2009	11	3	5.1	27.334	56.202
	2009	12	12	5.1	17.109	73.767
	2010	1	2	5.1	38.245	71.467
	2010	1	10	5.1	-7.907	107.879
	2010	12	16	5.1	7.521	37.839
	2011	4	10	5.1	31.373	100.757
	2011	5	11	5.1	37.699	-1.672
	2011	11	24	5.1	13.297	-87.898
	2012	5	20	5.1	44.831	11.49
	2012	11	26	5.1	40.411	90.355
	2013	3	11	5.1	40.119	77.466
	2013	6	22	5.1	-8.305	116.058
	2013	8	7	5.1	38.753	22.666
	2014	4	14	5.1	12.176	-86.296
	2014	5	19	5.1	40.977	19.879
	2014	8	12	5.1	-0.076	-78.302
	2014	8	16	5.1	28.182	103.57
	2015	6	28	5.1	26.642	90.401
	2015	7	24	5.1	33.884	73.225
	2017	3	13	5.1	17.415	95.999
	1930	12	2	5	40.3	19.6
	1628	6	17	5	46	15.5
Tsu	1649	1		5	38.183	15.55
	1699	2	11	5	45.6	15.3
Tsu	1906	11	20	5	6.5	0.3
	1962	10	5	5	35.1	58.7
	1968	9	1	5	39.1	46.2
	1983	11	9	5	44.689	10.317
	1679	12	16	5	31.4	119.5
	1799	9		5	7.5	-73.5
	1911	7	24	5	43.2	0.2
	1932			5	31.8	102.2
	1937	9	15	5	37.8	112.5
	1952	10	22	5	36.5	35.5
	1953	5	3	5	24.2	103.2
	1954	10	24	5	29.4	104.8
	1956	8	19	5	37.8	114
	1968	6	9	5	39.1	46.1
	1975	9	21	5	31.599	51.037
	1983	11	8	5	50.696	5.346
	1985	9	28	5	41.581	22.254
	2000	9	3	5	38.379	-122.413
	2010	9	7	5	-43.598	172.69
	1361			5	28.8	115.3
	1505	10	16	5	35.2	110.9
	1551			5	25.8	105.2
	1579	12	21	5	25.1	99.9
	1631	7		5	35.5	107.8
	1789	11	7	5	34.6	110.3
	1834	4	11	5	24.9	103
	1850			5	34.7	104.9
	1885	12	22	5	25	104
	1888	3	11	5	36.5	102.2
	1905	11	8	5	29.3	104.8
	1927	3	20	5	24.1	102
	1933	9	20	5	29.5	102.5
	1943	6	21	5	30.6	104.1
	1956	12	31	5	40.5	115.5
	1957	6	10	5	38	112.5
	1959	7	2	5	31.8	115.3
	1983	7	22	5	36.948	49.18
	1988	9	25	5	37.18	71.811
	1989	7	9	5	34.942	139.193
	1989	8	3	5	43.522	45.362
	2010	9	6	5	-43.57	172.388
	1986	12	19	5	-33.071	-72.084
	1535	5		5	25.8	116.4
	1928	3	8	5	31.6	60
Tsu	1928	4	24	5	38	23.5
	1930	10	2	5	35.8	52.1
	1936	7	3	5	35.2	127.6
	1943	1	31	5	-14.2	-71.5
	1943	4	16	5	36.1	4.5
	1954	8	20	5	27.5	52
Tsu	1959	4	9	5	44.3	149
	1966	9	19	5	10.8	-69.5
	1967	7	13	5	35.5	-0.1
	1974	4	18	5	6.89	-72.93
	1978	3	11	5	38.1	16.03
	1980	11	26	5	8.045	-72.441
	1986	1	29	5	-3.904	103.461
	1986	12	20	5	29.985	51.623
	1991	11	8	5	26.323	70.607
	1991	11	28	5	36.924	49.603
	1997	7	21	5	-26.857	26.619
	1999	11	29	5	40.459	122.889
	2001	6	1	5	35.169	69.389
	2003	2	22	5	48.342	6.57
	2003	12	11	5	31.953	49.209
	2004	5	8	5	29.881	51.474
	2004	11	22	5	33.297	47.977
	2006	3	28	5	3.462	97.224
	2007	3	6	5	2.082	-76.495
	2007	8	25	5	28.154	56.652
	2008	1	12	5	22.761	92.333
	2008	2	15	5	33.327	35.305
	2008	4	26	5	39.52	-119.93
	2008	7	3	5	35.5	58.8
	2008	8	19	5	25.051	97.919
Tsu	2008	8	26	5	-52.533	26.417
	2008	9	16	5	17.438	73.915
	2010	1	16	5	32.45	48.3
	2011	8	9	5	24.932	98.73
	2011	10	20	5	21.211	70.533
	2011	11	7	5	7.904	125.185
	2011	11	8	5	35.531	-96.788
	2012	10	18	5	23.739	81.314
	2016	11	7	5	35.984	-96.798
	2017	1	6	5	28.2	53.107
	2017	5	28	5	38.765	27.775
	2017	8	22	5	11.014	124.736
	1914	5	8	4.9	37.7	15.2
	1968	2	25	4.9	36.08	5.07
	1983	3	31	4.9	2.461	-76.686
	1840	8	27	4.9	46.2	14.7
	1845	12	21	4.9	46.1	14.5
	1872	4	14	4.9	5.5	-0.4
	1916	10	28	4.9	46.3	14.6
	1961	3	7	4.9	30.5	110
	1963	5	19	4.9	46.1	14.8
	1990	6	9	4.9	-6.062	-77.136
	1991	5	15	4.9	42.565	43.349
	1976	8	19	4.9	37.7	28.89
	1978	6	3	4.9	35.1	132.6
	1987	8	2	4.9	24.924	115.608
	863	4		4.9	40	44.6
	1970	7	2	4.9	38.8	36.7
Tsu	1975	12	16	4.9	-18.672	178.464
	1977	3	25	4.9	38.56	40.02
	1977	11	9	4.9	36.73	55.04
	1979	7	18	4.9	39.672	28.66
	1980	8	23	4.9	32.913	75.633
	1980	11	12	4.9	-13.347	-74.545
	1983	3	25	4.9	35.953	52.264
	1986	7	18	4.9	10.77	-69.428
	1997	3	19	4.9	34.872	71.62
	2002	2	3	4.9	38.773	69.924
	2003	12	5	4.9	-8.137	120.524
	2004	5	30	4.9	47.311	142.12
	2005	3	2	4.9	30.378	68.038
	2005	3	14	4.9	17.145	73.73
	2006	3	10	4.9	33.129	73.887
	2006	3	20	4.9	36.623	5.328
	2006	3	31	4.9	44.624	124.122
	2006	7	22	4.9	27.995	104.138
	2007	2	16	4.9	6.614	126.24
	2008	2	13	4.9	31.73	51.2
	2008	2	14	4.9	-2.404	28.918
	2009	5	19	4.9	33.198	75.787
	2009	11	1	4.9	25.962	100.825
	2009	12	17	4.9	34.921	139.261
	2010	8	29	4.9	27.197	103.005
	2010	11	6	4.9	33.37	48.94
	2012	7	20	4.9	32.978	119.593
	2013	2	19	4.9	27.226	103.071
	2013	5	19	4.9	36.703	5.261
	2014	9	27	4.9	-13.814	-71.744
	1921	9	16	4.8	3.8	16.3
Tsu	1940	1	15	4.8	38.1	13.5
	1944	4	5	4.8	36.8	54.5
	1969	10	2	4.8	38.467	-122.692
	1882	7	17	4.8	46	14.2
	1986	9	15	4.8	36.93	22.175
	1999	2	2	4.8	38.193	-1.566
	1327	9		4.8	30.1	102.7
	1372	8	16	4.8	32	118.8
Tsu	1531	1		4.8	30.7	117.5
Tsu	1855			4.8	29.2	108.1
	2002	9	22	4.8	52.52	-2.15
	2004	9	21	4.8	54.841	19.912
	2005	10	24	4.8	-0.507	-77.745
	2004	12	5	4.8	48.115	8.077
	2010	9	10	4.8	23.407	90.648
	1986	10	5	4.8	-30.546	28.737
	1966	5	2	4.8	38	42.6
	1970	3	14	4.8	38.6	44.7
	1971	8	26	4.8	30	50.7
	1972	2	4	4.8	43.8	13.3
	1976	3	25	4.8	41.13	43.01
	1980	8	23	4.8	32.834	75.629
	1981	4	18	4.8	-13.144	-74.376
	1986	11	30	4.8	-5.494	-35.769
	1987	10	4	4.8	34.07	-118.1
	1990	7	6	4.8	-6.904	108.12
	2002	7	22	4.8	50.889	6.103
	2003	9	29	4.8	-43.34	173.04
	2004	11	19	4.8	32.023	48.836
	2005	1	25	4.8	22.526	100.709
	2005	2	2	4.8	-7.037	107.819
	2005	8	5	4.8	26.569	103.036
	2006	4	4	4.8	34.6	73.136
	2006	11	23	4.8	48.195	22.46
	2007	9	9	4.8	-7.783	114.338
	2007	10	26	4.8	35.304	76.753
	2007	11	20	4.8	31.68	49.93
	2008	2	27	4.8	53.403	-0.332
	2008	12	25	4.8	23.97	97.569
	2010	2	25	4.8	25.523	101.903
	2011	2	1	4.8	24.693	97.943
	2013	7	17	4.8	36.534	3.086
	2016	9	23	4.8	-2.65	29.06
	2017	4	10	4.8	13.753	-89.16
	1889			4.7	6.8	-6.7
	1984	9	7	4.7	43.314	20.957
	1969	8	11	4.7	43.2	12.4
	1979	10	9	4.7	14.321	-90.082
	1983	2	25	4.7	41.959	21.54
	2003	1	26	4.7	43.883	11.96
	1988	11	12	4.7	18.068	-76.597
	1990	4	2	4.7	52.314	-2.985
	1997	1	12	4.7	40.956	19.672
	2005	8	30	4.7	17.067	73.773
	1991	7	23	4.7	-15.679	-71.574
	1909	10	31	4.7	17	-101.2
	1964	9	1	4.7	35.1	111.6
	1984	7	19	4.7	52.878	-4.198
	1986	2	3	4.7	15.075	-92.072
	1989	10	1	4.7	30.96	51.421
	1989	11	20	4.7	29.882	106.804
	1990	4	18	4.7	31.107	51.678
	1991	8	9	4.7	9.737	-84.054
	1991	11	22	4.7	13.887	44.068
	1992	9	8	4.7	29.134	52.187
	2002	1	17	4.7	-1.684	29.077
	2003	3	22	4.7	48.21	9
	2003	11	26	4.7	27.283	103.753
	2004	2	24	4.7	-3.393	29.558
	2005	7	25	4.7	46.827	125.058
	2006	8	18	4.7	38.246	69.22
	2006	11	3	4.7	43.469	119.558
	2006	11	17	4.7	42.99	-0.05
	2006	11	23	4.7	44.229	83.524
	2007	1	10	4.7	33.259	104.74
	2007	3	6	4.7	33.49	48.93
	2007	11	25	4.7	28.555	77.057
	2008	12	25	4.7	23.97	97.569
	2010	1	30	4.7	30.268	105.668
	2010	11	12	4.7	30.178	67.117
	2015	3	14	4.7	33.179	115.798
	1971	2	6	4.6	42.5	11.8
	1987	9	4	4.6	43.242	13.874
	1981	2	14	4.6	41.051	14.601
Tsu	1968	4	18	4.6	44.08	8
	1977	7	16	4.6	46.29	14.29
	1986	4	5	4.6	-13.41	-71.785
	1990	12	1	4.6	40.854	73.553
	2003	4	29	4.6	34.494	-85.629
	2007	4	28	4.6	51.085	1.009
	1983	4	2	4.6	39.042	48.714
	1994	1	16	4.6	40.33	-76.037
	1964	2	18	4.6	38.8	-28.4
	1966	7	12	4.6	38.9	41.3
	1968	1	4	4.6	12.1	-86.2
	1968	3	20	4.6	-0.6	34.4
	1982	4	14	4.6	36.785	105.55
	1987	5	29	4.6	34.076	48.266
	1988	11	10	4.6	21.23	108.545
	1990	6	8	4.6	9.855	-84.327
	1992	3	4	4.6	31.726	50.778
	1993	11	12	4.6	18.12	76.533
	1999	11	24	4.6	24.589	102.872
	2000	1	3	4.6	22.132	92.771
	2003	3	21	4.6	-6.983	108.468
	2004	6	9	4.6	27.836	36.905
	2004	7	14	4.6	34.89	61.852
	2006	2	20	4.6	41.708	25.544
	2006	8	25	4.6	28.012	104.151
	2006	12	12	4.6	18.901	98.916
	2007	4	15	4.6	34.807	136.239
	2007	12	9	4.6	-15.048	-44.231
